Timestamp,HT R Phase Current,Current_Winsorized,Current_Imputed,Current_Smooth
2019-08-02 15:25:00,7.52,0.0,7.52,9.03
2019-08-02 15:30:00,6.34,0.0,6.34,8.308000000000002
2019-08-02 15:35:00,5.86,0.0,5.86,7.636
2019-08-02 15:40:00,6.0,0.0,6.0,6.914
2019-08-02 15:45:00,6.23,0.0,6.23,6.39
2019-08-02 15:50:00,5.75,0.0,5.75,6.036
2019-08-02 15:55:00,5.42,0.0,5.42,5.852
2019-08-02 16:00:00,4.42,0.0,4.42,5.564
2019-08-02 16:05:00,4.49,0.0,4.49,5.2620000000000005
2019-08-02 16:10:00,4.17,0.0,4.17,4.85
2019-08-02 16:15:00,3.46,0.0,3.46,4.392
2019-08-02 16:20:00,3.32,0.0,3.32,3.972
2019-08-02 16:25:00,3.99,0.0,3.99,3.886
2019-08-02 16:30:00,4.58,0.0,4.58,3.904
2019-08-02 16:35:00,4.69,0.0,4.69,4.008000000000001
2019-08-02 16:40:00,4.04,0.0,4.04,4.1240000000000006
2019-08-02 16:45:00,3.34,0.0,3.34,4.128
2019-08-02 16:50:00,3.22,0.0,3.22,3.974
2019-08-02 16:55:00,3.22,0.0,3.22,3.7020000000000004
2019-08-02 17:00:00,2.9,0.0,2.9,3.344
2019-08-02 17:05:00,3.2,0.0,3.2,3.176
2019-08-02 17:10:00,2.76,0.0,2.76,3.06
2019-08-02 17:15:00,1.99,0.0,1.99,2.814
2019-08-02 17:20:00,2.0,0.0,2.0,2.5700000000000003
2019-08-02 17:25:00,2.24,0.0,2.24,2.438
2019-08-02 17:30:00,2.14,0.0,2.14,2.226
2019-08-02 17:35:00,1.88,0.0,1.88,2.05
2019-08-02 17:40:00,1.65,0.0,1.65,1.982
2019-08-02 17:45:00,1.43,0.0,1.43,1.8679999999999999
2019-08-02 17:50:00,1.36,0.0,1.36,1.6920000000000002
2019-08-02 17:55:00,1.34,0.0,1.34,1.5319999999999998
2019-08-02 18:00:00,1.12,0.0,1.12,1.38
2019-08-02 18:05:00,1.01,0.0,1.01,1.252
2019-08-02 18:10:00,1.01,0.0,1.01,1.1680000000000001
2019-08-02 18:15:00,1.0,0.0,1.0,1.096
2019-08-02 18:20:00,0.9,0.0,0.9,1.008
2019-08-02 18:25:00,0.9,0.0,0.9,0.9640000000000001
2019-08-02 18:30:00,0.9,0.0,0.9,0.942
2019-08-02 18:35:00,0.84,0.0,0.84,0.908
2019-08-02 18:40:00,0.79,0.0,0.79,0.866
2019-08-02 18:45:00,0.38,0.0,0.38,0.762
2019-08-02 18:50:00,0.12,0.0,0.12,0.6060000000000001
2019-08-02 18:55:00,0.12,0.0,0.12,0.45
2019-08-02 19:00:00,0.12,0.0,0.12,0.306
2019-08-02 19:05:00,0.12,0.0,0.12,0.172
2019-08-02 19:10:00,0.12,0.0,0.12,0.12
2019-08-02 19:15:00,0.12,0.0,0.12,0.12
2019-08-02 19:20:00,0.12,0.0,0.12,0.12
2019-08-02 19:25:00,0.12,0.0,0.12,0.12
2019-08-02 19:30:00,0.12,0.0,0.12,0.12
2019-08-02 19:35:00,0.12,0.0,0.12,0.12
2019-08-02 19:40:00,0.12,0.0,0.12,0.12
2019-08-02 19:45:00,0.12,0.0,0.12,0.12
2019-08-02 19:50:00,0.12,0.0,0.12,0.12
2019-08-02 19:55:00,0.12,0.0,0.12,0.12
2019-08-02 20:00:00,0.12,0.0,0.12,0.12
2019-08-02 20:05:00,0.12,0.0,0.12,0.12
2019-08-02 20:10:00,0.12,0.0,0.12,0.12
2019-08-02 20:15:00,0.12,0.0,0.12,0.12
2019-08-02 20:20:00,0.12,0.0,0.12,0.12
2019-08-02 20:25:00,0.12,0.0,0.12,0.12
2019-08-02 20:30:00,0.12,0.0,0.12,0.12
2019-08-02 20:35:00,0.12,0.0,0.12,0.12
2019-08-02 20:40:00,0.12,0.0,0.12,0.12
2019-08-02 20:45:00,0.12,0.0,0.12,0.12
2019-08-02 20:50:00,0.12,0.0,0.12,0.12
2019-08-02 20:55:00,0.12,0.0,0.12,0.12
2019-08-02 21:00:00,0.12,0.0,0.12,0.12
2019-08-02 21:05:00,0.12,0.0,0.12,0.12
2019-08-02 21:10:00,0.12,0.0,0.12,0.12
2019-08-02 21:15:00,0.12,0.0,0.12,0.12
2019-08-02 21:20:00,0.12,0.0,0.12,0.12
2019-08-02 21:25:00,0.12,0.0,0.12,0.12
2019-08-02 21:30:00,0.12,0.0,0.12,0.12
2019-08-02 21:35:00,0.12,0.0,0.12,0.12
2019-08-02 21:40:00,0.12,0.0,0.12,0.12
2019-08-02 21:45:00,0.12,0.0,0.12,0.12
2019-08-02 21:50:00,0.12,0.0,0.12,0.12
2019-08-02 21:55:00,0.12,0.0,0.12,0.12
2019-08-02 22:00:00,0.12,0.0,0.12,0.12
2019-08-02 22:05:00,0.12,0.0,0.12,0.12
2019-08-02 22:10:00,0.12,0.0,0.12,0.12
2019-08-02 22:15:00,0.12,0.0,0.12,0.12
2019-08-02 22:20:00,0.12,0.0,0.12,0.12
2019-08-02 22:25:00,0.12,0.0,0.12,0.12
2019-08-02 22:30:00,0.12,0.0,0.12,0.12
2019-08-02 22:35:00,0.12,0.0,0.12,0.12
2019-08-02 22:40:00,0.12,0.0,0.12,0.12
2019-08-02 22:45:00,0.12,0.0,0.12,0.12
2019-08-02 22:50:00,0.12,0.0,0.12,0.12
2019-08-02 22:55:00,0.12,0.0,0.12,0.12
2019-08-02 23:00:00,0.12,0.0,0.12,0.12
2019-08-02 23:05:00,0.12,0.0,0.12,0.12
2019-08-02 23:10:00,0.12,0.0,0.12,0.12
2019-08-02 23:15:00,0.12,0.0,0.12,0.12
2019-08-02 23:20:00,0.12,0.0,0.12,0.12
2019-08-02 23:25:00,0.12,0.0,0.12,0.12
2019-08-02 23:30:00,0.12,0.0,0.12,0.12
2019-08-02 23:35:00,0.12,0.0,0.12,0.12
2019-08-02 23:40:00,0.12,0.0,0.12,0.12
2019-08-02 23:45:00,0.12,0.0,0.12,0.12
2019-08-02 23:50:00,0.12,0.0,0.12,0.12
2019-08-02 23:55:00,0.12,0.0,0.12,0.12
2019-08-03 00:00:00,0.12,0.0,0.12,0.12
2019-08-03 00:05:00,0.12,0.0,0.12,0.12
2019-08-03 00:10:00,0.12,0.0,0.12,0.12
2019-08-03 00:15:00,0.12,0.0,0.12,0.12
2019-08-03 00:20:00,0.12,0.0,0.12,0.12
2019-08-03 00:25:00,0.12,0.0,0.12,0.12
2019-08-03 00:30:00,0.12,0.0,0.12,0.12
2019-08-03 00:35:00,0.12,0.0,0.12,0.12
2019-08-03 00:40:00,0.12,0.0,0.12,0.12
2019-08-03 00:45:00,0.12,0.0,0.12,0.12
2019-08-03 00:50:00,0.12,0.0,0.12,0.12
2019-08-03 00:55:00,0.12,0.0,0.12,0.12
2019-08-03 01:00:00,0.12,0.0,0.12,0.12
2019-08-03 01:05:00,0.12,0.0,0.12,0.12
2019-08-03 01:10:00,0.12,0.0,0.12,0.12
2019-08-03 01:15:00,0.12,0.0,0.12,0.12
2019-08-03 01:20:00,0.12,0.0,0.12,0.12
2019-08-03 01:25:00,0.12,0.0,0.12,0.12
2019-08-03 01:30:00,0.12,0.0,0.12,0.12
2019-08-03 01:35:00,0.12,0.0,0.12,0.12
2019-08-03 01:40:00,0.12,0.0,0.12,0.12
2019-08-03 01:45:00,0.12,0.0,0.12,0.12
2019-08-03 01:50:00,0.12,0.0,0.12,0.12
2019-08-03 01:55:00,0.12,0.0,0.12,0.12
2019-08-03 02:00:00,0.12,0.0,0.12,0.12
2019-08-03 02:05:00,0.12,0.0,0.12,0.12
2019-08-03 02:10:00,0.12,0.0,0.12,0.12
2019-08-03 02:15:00,0.12,0.0,0.12,0.12
2019-08-03 02:20:00,0.12,0.0,0.12,0.12
2019-08-03 02:25:00,0.12,0.0,0.12,0.12
2019-08-03 02:30:00,0.12,0.0,0.12,0.12
2019-08-03 02:35:00,0.12,0.0,0.12,0.12
2019-08-03 02:40:00,0.12,0.0,0.12,0.12
2019-08-03 02:45:00,0.12,0.0,0.12,0.12
2019-08-03 02:50:00,0.12,0.0,0.12,0.12
2019-08-03 02:55:00,0.12,0.0,0.12,0.12
2019-08-03 03:00:00,0.12,0.0,0.12,0.12
2019-08-03 03:05:00,0.12,0.0,0.12,0.12
2019-08-03 03:10:00,0.12,0.0,0.12,0.12
2019-08-03 03:15:00,0.12,0.0,0.12,0.12
2019-08-03 03:20:00,0.12,0.0,0.12,0.12
2019-08-03 03:25:00,0.12,0.0,0.12,0.12
2019-08-03 03:30:00,0.12,0.0,0.12,0.12
2019-08-03 03:35:00,0.12,0.0,0.12,0.12
2019-08-03 03:40:00,0.12,0.0,0.12,0.12
2019-08-03 03:45:00,0.12,0.0,0.12,0.12
2019-08-03 03:50:00,0.12,0.0,0.12,0.12
2019-08-03 03:55:00,0.12,0.0,0.12,0.12
2019-08-03 04:00:00,0.12,0.0,0.12,0.12
2019-08-03 04:05:00,0.12,0.0,0.12,0.12
2019-08-03 04:10:00,0.12,0.0,0.12,0.12
2019-08-03 04:15:00,0.12,0.0,0.12,0.12
2019-08-03 04:20:00,0.12,0.0,0.12,0.12
2019-08-03 04:25:00,0.12,0.0,0.12,0.12
2019-08-03 04:30:00,0.12,0.0,0.12,0.12
2019-08-03 04:35:00,0.12,0.0,0.12,0.12
2019-08-03 04:40:00,0.12,0.0,0.12,0.12
2019-08-03 04:45:00,0.12,0.0,0.12,0.12
2019-08-03 04:50:00,0.12,0.0,0.12,0.12
2019-08-03 04:55:00,0.12,0.0,0.12,0.12
2019-08-03 05:00:00,0.12,0.0,0.12,0.12
2019-08-03 05:05:00,0.12,0.0,0.12,0.12
2019-08-03 05:10:00,0.12,0.0,0.12,0.12
2019-08-03 05:15:00,0.12,0.0,0.12,0.12
2019-08-03 05:20:00,0.12,0.0,0.12,0.12
2019-08-03 05:25:00,0.12,0.0,0.12,0.12
2019-08-03 05:30:00,0.12,0.0,0.12,0.12
2019-08-03 05:35:00,0.12,0.0,0.12,0.12
2019-08-03 05:40:00,0.12,0.0,0.12,0.12
2019-08-03 05:45:00,0.12,0.0,0.12,0.12
2019-08-03 05:50:00,0.12,0.0,0.12,0.12
2019-08-03 05:55:00,0.16,0.0,0.16,0.128
2019-08-03 06:00:00,0.64,0.0,0.64,0.23200000000000004
2019-08-03 06:05:00,0.72,0.0,0.72,0.352
2019-08-03 06:10:00,0.97,0.0,0.97,0.522
2019-08-03 06:15:00,1.32,0.0,1.32,0.762
2019-08-03 06:20:00,1.74,0.0,1.74,1.078
2019-08-03 06:25:00,2.07,0.0,2.07,1.3639999999999999
2019-08-03 06:30:00,2.43,0.0,2.43,1.706
2019-08-03 06:35:00,2.84,0.0,2.84,2.08
2019-08-03 06:40:00,3.61,0.0,3.61,2.538
2019-08-03 06:45:00,5.15,0.0,5.15,3.22
2019-08-03 06:50:00,5.86,0.0,5.86,3.978
2019-08-03 06:55:00,6.04,0.0,6.04,4.7
2019-08-03 07:00:00,6.24,0.0,6.24,5.38
2019-08-03 07:05:00,6.58,0.0,6.58,5.974
2019-08-03 07:10:00,6.99,0.0,6.99,6.3420000000000005
2019-08-03 07:15:00,7.11,0.0,7.11,6.5920000000000005
2019-08-03 07:20:00,7.54,0.0,7.54,6.892
2019-08-03 07:25:00,8.07,0.0,8.07,7.258
2019-08-03 07:30:00,8.28,0.0,8.28,7.598000000000001
2019-08-03 07:35:00,7.3,0.0,7.3,7.659999999999999
2019-08-03 07:40:00,6.47,0.0,6.47,7.531999999999999
2019-08-03 07:45:00,6.43,0.0,6.43,7.31
2019-08-03 07:50:00,6.43,0.0,6.43,6.981999999999999
2019-08-03 07:55:00,6.61,0.0,6.61,6.647999999999999
2019-08-03 08:00:00,7.35,0.0,7.35,6.6579999999999995
2019-08-03 08:05:00,7.8,0.0,7.8,6.924000000000001
2019-08-03 08:10:00,8.53,0.0,8.53,7.343999999999999
2019-08-03 08:15:00,9.59,0.0,9.59,7.976000000000001
2019-08-03 08:20:00,10.33,0.0,10.33,8.72
2019-08-03 08:25:00,10.42,0.0,10.42,9.334
2019-08-03 08:30:00,10.39,0.0,10.39,9.852
2019-08-03 08:35:00,10.13,0.0,10.13,10.172
2019-08-03 08:40:00,10.18,0.0,10.18,10.290000000000001
2019-08-03 08:45:00,10.47,0.0,10.47,10.318000000000001
2019-08-03 08:50:00,10.77,0.0,10.77,10.388
2019-08-03 08:55:00,10.45,0.0,10.45,10.4
2019-08-03 09:00:00,11.32,0.0,11.32,10.638000000000002
2019-08-03 09:05:00,13.29,0.0,13.29,11.260000000000002
2019-08-03 09:10:00,14.63,0.0,14.63,12.091999999999999
2019-08-03 09:15:00,15.94,0.0,15.94,13.126
2019-08-03 09:20:00,17.41,0.0,17.41,14.518
2019-08-03 09:25:00,18.1,0.0,18.1,15.874
2019-08-03 09:30:00,18.63,0.0,18.63,16.942
2019-08-03 09:35:00,19.24,0.0,19.24,17.863999999999997
2019-08-03 09:40:00,19.6,0.0,19.6,18.595999999999997
2019-08-03 09:45:00,19.31,0.0,19.31,18.976
2019-08-03 09:50:00,19.16,0.0,19.16,19.188
2019-08-03 09:55:00,19.59,0.0,19.59,19.38
2019-08-03 10:00:00,20.43,0.0,20.43,19.618000000000002
2019-08-03 10:05:00,20.95,0.0,20.95,19.887999999999998
2019-08-03 10:10:00,21.53,0.0,21.53,20.332
2019-08-03 10:15:00,21.56,0.0,21.56,20.812
2019-08-03 10:20:00,21.01,0.0,21.01,21.096
2019-08-03 10:25:00,21.87,0.0,21.87,21.384
2019-08-03 10:30:00,23.4,0.0,23.4,21.874
2019-08-03 10:35:00,23.92,0.0,23.92,22.352
2019-08-03 10:40:00,24.43,0.0,24.43,22.926000000000002
2019-08-03 10:45:00,24.81,0.0,24.81,23.686
2019-08-03 10:50:00,26.56,0.0,26.56,24.624
2019-08-03 10:55:00,28.89,0.0,28.89,25.722
2019-08-03 11:00:00,29.58,0.0,29.58,26.854000000000003
2019-08-03 11:05:00,29.36,0.0,29.36,27.839999999999996
2019-08-03 11:10:00,30.75,0.0,30.75,29.028
2019-08-03 11:15:00,33.63,0.0,33.63,30.442
2019-08-03 11:20:00,36.54,0.0,36.54,31.972
2019-08-03 11:25:00,38.75,0.0,38.75,33.806
2019-08-03 11:30:00,38.35,0.0,38.35,35.604
2019-08-03 11:35:00,32.89,0.0,32.89,36.032000000000004
2019-08-03 11:40:00,33.33,0.0,33.33,35.972
2019-08-03 11:45:00,36.22,0.0,36.22,35.908
2019-08-03 11:50:00,40.55,0.0,40.55,36.267999999999994
2019-08-03 11:55:00,49.34,0.0,49.34,38.465999999999994
2019-08-03 12:00:00,49.24,0.0,49.24,41.736000000000004
2019-08-03 12:05:00,41.71,0.0,41.71,43.412
2019-08-03 12:10:00,46.16,0.0,46.16,45.4
2019-08-03 12:15:00,48.17,0.0,48.17,46.924
2019-08-03 12:20:00,45.99,0.0,45.99,46.254000000000005
2019-08-03 12:25:00,45.75,0.0,45.75,45.556
2019-08-03 12:30:00,42.58,0.0,42.58,45.730000000000004
2019-08-03 12:35:00,41.39,0.0,41.39,44.775999999999996
2019-08-03 12:40:00,39.05,0.0,39.05,42.952
2019-08-03 12:45:00,42.18,0.0,42.18,42.19
2019-08-03 12:50:00,45.98,0.0,45.98,42.236000000000004
2019-08-03 12:55:00,43.44,0.0,43.44,42.408
2019-08-03 13:00:00,43.73,0.0,43.73,42.876
2019-08-03 13:05:00,48.95,0.0,48.95,44.855999999999995
2019-08-03 13:10:00,48.69,0.0,48.69,46.157999999999994
2019-08-03 13:15:00,47.64,0.0,47.64,46.489999999999995
2019-08-03 13:20:00,47.71,0.0,47.71,47.344
2019-08-03 13:25:00,46.84,0.0,46.84,47.966
2019-08-03 13:30:00,45.71,0.0,45.71,47.318
2019-08-03 13:35:00,46.02,0.0,46.02,46.784
2019-08-03 13:40:00,48.04,0.0,48.04,46.864
2019-08-03 13:45:00,43.91,0.0,43.91,46.104
2019-08-03 13:50:00,38.94,0.0,38.94,44.524
2019-08-03 13:55:00,38.64,0.0,38.64,43.11
2019-08-03 14:00:00,38.98,0.0,38.98,41.702
2019-08-03 14:05:00,34.95,0.0,34.95,39.083999999999996
2019-08-03 14:10:00,30.35,0.0,30.35,36.372
2019-08-03 14:15:00,25.71,0.0,25.71,33.726000000000006
2019-08-03 14:20:00,25.84,0.0,25.84,31.166000000000004
2019-08-03 14:25:00,24.7,0.0,24.7,28.310000000000002
2019-08-03 14:30:00,24.7,0.0,24.7,26.259999999999998
2019-08-03 14:35:00,23.87,0.0,23.87,24.964
2019-08-03 14:40:00,23.86,0.0,23.86,24.594
2019-08-03 14:45:00,24.67,0.0,24.67,24.360000000000003
2019-08-03 14:50:00,24.48,0.0,24.48,24.316
2019-08-03 14:55:00,24.75,0.0,24.75,24.326
2019-08-03 15:00:00,23.2,0.0,23.2,24.192
2019-08-03 15:05:00,21.08,0.0,21.08,23.636
2019-08-03 15:10:00,19.5,0.0,19.5,22.601999999999997
2019-08-03 15:15:00,17.94,0.0,17.94,21.294
2019-08-03 15:20:00,17.11,0.0,17.11,19.766
2019-08-03 15:25:00,16.07,0.0,16.07,18.34
2019-08-03 15:30:00,15.15,0.0,15.15,17.154
2019-08-03 15:35:00,15.3,0.0,15.3,16.314
2019-08-03 15:40:00,15.35,0.0,15.35,15.796000000000001
2019-08-03 15:45:00,14.66,0.0,14.66,15.306000000000001
2019-08-03 15:50:00,12.7,0.0,12.7,14.632
2019-08-03 15:55:00,12.72,0.0,12.72,14.146
2019-08-03 16:00:00,13.65,0.0,13.65,13.815999999999999
2019-08-03 16:05:00,13.63,0.0,13.63,13.472
2019-08-03 16:10:00,13.72,0.0,13.72,13.284
2019-08-03 16:15:00,15.02,0.0,15.02,13.748000000000001
2019-08-03 16:20:00,13.57,0.0,13.57,13.918000000000001
2019-08-03 16:25:00,15.87,0.0,15.87,14.362
2019-08-03 16:30:00,13.98,0.0,13.98,14.431999999999999
2019-08-03 16:35:00,11.77,0.0,11.77,14.042000000000002
2019-08-03 16:40:00,11.56,0.0,11.56,13.35
2019-08-03 16:45:00,10.33,0.0,10.33,12.702
2019-08-03 16:50:00,9.45,0.0,9.45,11.418000000000001
2019-08-03 16:55:00,8.16,0.0,8.16,10.254
2019-08-03 17:00:00,7.34,0.0,7.34,9.368
2019-08-03 17:05:00,6.82,0.0,6.82,8.42
2019-08-03 17:10:00,5.73,0.0,5.73,7.5
2019-08-03 17:15:00,5.69,0.0,5.69,6.748
2019-08-03 17:20:00,5.44,0.0,5.44,6.204000000000001
2019-08-03 17:25:00,5.71,0.0,5.71,5.878
2019-08-03 17:30:00,5.43,0.0,5.43,5.6
2019-08-03 17:35:00,4.77,0.0,4.77,5.408
2019-08-03 17:40:00,4.48,0.0,4.48,5.166
2019-08-03 17:45:00,4.06,0.0,4.06,4.89
2019-08-03 17:50:00,3.34,0.0,3.34,4.4159999999999995
2019-08-03 17:55:00,2.46,0.0,2.46,3.822
2019-08-03 18:00:00,2.15,0.0,2.15,3.2979999999999996
2019-08-03 18:05:00,1.85,0.0,1.85,2.772
2019-08-03 18:10:00,1.53,0.0,1.53,2.266
2019-08-03 18:15:00,1.3,0.0,1.3,1.8579999999999999
2019-08-03 18:20:00,1.12,0.0,1.12,1.59
2019-08-03 18:25:00,0.99,0.0,0.99,1.358
2019-08-03 18:30:00,0.92,0.0,0.92,1.1720000000000002
2019-08-03 18:35:00,0.85,0.0,0.85,1.036
2019-08-03 18:40:00,0.85,0.0,0.85,0.9460000000000001
2019-08-03 18:45:00,0.85,0.0,0.85,0.892
2019-08-03 18:50:00,0.28,0.0,0.28,0.75
2019-08-03 18:55:00,0.15,0.0,0.15,0.596
2019-08-03 19:00:00,0.15,0.0,0.15,0.45599999999999996
2019-08-03 19:05:00,0.15,0.0,0.15,0.316
2019-08-03 19:10:00,0.15,0.0,0.15,0.176
2019-08-03 19:15:00,0.15,0.0,0.15,0.15
2019-08-03 19:20:00,0.15,0.0,0.15,0.15
2019-08-03 19:25:00,0.15,0.0,0.15,0.15
2019-08-03 19:30:00,0.15,0.0,0.15,0.15
2019-08-03 19:35:00,0.15,0.0,0.15,0.15
2019-08-03 19:40:00,0.15,0.0,0.15,0.15
2019-08-03 19:45:00,0.15,0.0,0.15,0.15
2019-08-03 19:50:00,0.15,0.0,0.15,0.15
2019-08-03 19:55:00,0.15,0.0,0.15,0.15
2019-08-03 20:00:00,0.15,0.0,0.15,0.15
2019-08-03 20:05:00,0.15,0.0,0.15,0.15
2019-08-03 20:10:00,0.15,0.0,0.15,0.15
2019-08-03 20:15:00,0.15,0.0,0.15,0.15
2019-08-03 20:20:00,0.15,0.0,0.15,0.15
2019-08-03 20:25:00,0.15,0.0,0.15,0.15
2019-08-03 20:30:00,0.15,0.0,0.15,0.15
2019-08-03 20:35:00,0.15,0.0,0.15,0.15
2019-08-03 20:40:00,0.15,0.0,0.15,0.15
2019-08-03 20:45:00,0.15,0.0,0.15,0.15
2019-08-03 20:50:00,0.15,0.0,0.15,0.15
2019-08-03 20:55:00,0.15,0.0,0.15,0.15
2019-08-03 21:00:00,0.15,0.0,0.15,0.15
2019-08-03 21:05:00,0.15,0.0,0.15,0.15
2019-08-03 21:10:00,0.15,0.0,0.15,0.15
2019-08-03 21:15:00,0.15,0.0,0.15,0.15
2019-08-03 21:20:00,0.15,0.0,0.15,0.15
2019-08-03 21:25:00,0.15,0.0,0.15,0.15
2019-08-03 21:30:00,0.15,0.0,0.15,0.15
2019-08-03 21:35:00,0.15,0.0,0.15,0.15
2019-08-03 21:40:00,0.15,0.0,0.15,0.15
2019-08-03 21:45:00,0.15,0.0,0.15,0.15
2019-08-03 21:50:00,0.15,0.0,0.15,0.15
2019-08-03 21:55:00,0.15,0.0,0.15,0.15
2019-08-03 22:00:00,0.15,0.0,0.15,0.15
2019-08-03 22:05:00,0.15,0.0,0.15,0.15
2019-08-03 22:10:00,0.15,0.0,0.15,0.15
2019-08-03 22:15:00,0.15,0.0,0.15,0.15
2019-08-03 22:20:00,0.15,0.0,0.15,0.15
2019-08-03 22:25:00,0.15,0.0,0.15,0.15
2019-08-03 22:30:00,0.15,0.0,0.15,0.15
2019-08-03 22:35:00,0.15,0.0,0.15,0.15
2019-08-03 22:40:00,0.15,0.0,0.15,0.15
2019-08-03 22:45:00,0.15,0.0,0.15,0.15
2019-08-03 22:50:00,0.15,0.0,0.15,0.15
2019-08-03 22:55:00,0.15,0.0,0.15,0.15
2019-08-03 23:00:00,0.15,0.0,0.15,0.15
2019-08-03 23:05:00,0.15,0.0,0.15,0.15
2019-08-03 23:10:00,0.15,0.0,0.15,0.15
2019-08-03 23:15:00,0.15,0.0,0.15,0.15
2019-08-03 23:20:00,0.15,0.0,0.15,0.15
2019-08-03 23:25:00,0.15,0.0,0.15,0.15
2019-08-03 23:30:00,0.15,0.0,0.15,0.15
2019-08-03 23:35:00,0.15,0.0,0.15,0.15
2019-08-03 23:40:00,0.15,0.0,0.15,0.15
2019-08-03 23:45:00,0.15,0.0,0.15,0.15
2019-08-03 23:50:00,0.15,0.0,0.15,0.15
2019-08-03 23:55:00,0.15,0.0,0.15,0.15
2019-08-04 00:00:00,0.15,0.0,0.15,0.15
2019-08-04 00:05:00,0.15,0.0,0.15,0.15
2019-08-04 00:10:00,0.15,0.0,0.15,0.15
2019-08-04 00:15:00,0.15,0.0,0.15,0.15
2019-08-04 00:20:00,0.15,0.0,0.15,0.15
2019-08-04 00:25:00,0.15,0.0,0.15,0.15
2019-08-04 00:30:00,0.15,0.0,0.15,0.15
2019-08-04 00:35:00,0.15,0.0,0.15,0.15
2019-08-04 00:40:00,0.15,0.0,0.15,0.15
2019-08-04 00:45:00,0.15,0.0,0.15,0.15
2019-08-04 00:50:00,0.15,0.0,0.15,0.15
2019-08-04 00:55:00,0.15,0.0,0.15,0.15
2019-08-04 01:00:00,0.15,0.0,0.15,0.15
2019-08-04 01:05:00,0.15,0.0,0.15,0.15
2019-08-04 01:10:00,0.15,0.0,0.15,0.15
2019-08-04 01:15:00,0.15,0.0,0.15,0.15
2019-08-04 01:20:00,0.15,0.0,0.15,0.15
2019-08-04 01:25:00,0.15,0.0,0.15,0.15
2019-08-04 01:30:00,0.15,0.0,0.15,0.15
2019-08-04 01:35:00,0.15,0.0,0.15,0.15
2019-08-04 01:40:00,0.15,0.0,0.15,0.15
2019-08-04 01:45:00,0.15,0.0,0.15,0.15
2019-08-04 01:50:00,0.15,0.0,0.15,0.15
2019-08-04 01:55:00,0.15,0.0,0.15,0.15
2019-08-04 02:00:00,0.15,0.0,0.15,0.15
2019-08-04 02:05:00,0.15,0.0,0.15,0.15
2019-08-04 02:10:00,0.15,0.0,0.15,0.15
2019-08-04 02:15:00,0.15,0.0,0.15,0.15
2019-08-04 02:20:00,0.15,0.0,0.15,0.15
2019-08-04 02:25:00,0.15,0.0,0.15,0.15
2019-08-04 02:30:00,0.15,0.0,0.15,0.15
2019-08-04 02:35:00,0.15,0.0,0.15,0.15
2019-08-04 02:40:00,0.15,0.0,0.15,0.15
2019-08-04 02:45:00,0.15,0.0,0.15,0.15
2019-08-04 02:50:00,0.15,0.0,0.15,0.15
2019-08-04 02:55:00,0.15,0.0,0.15,0.15
2019-08-04 03:00:00,0.15,0.0,0.15,0.15
2019-08-04 03:05:00,0.15,0.0,0.15,0.15
2019-08-04 03:10:00,0.15,0.0,0.15,0.15
2019-08-04 03:15:00,0.15,0.0,0.15,0.15
2019-08-04 03:20:00,0.15,0.0,0.15,0.15
2019-08-04 03:25:00,0.15,0.0,0.15,0.15
2019-08-04 03:30:00,0.15,0.0,0.15,0.15
2019-08-04 03:35:00,0.15,0.0,0.15,0.15
2019-08-04 03:40:00,0.15,0.0,0.15,0.15
2019-08-04 03:45:00,0.15,0.0,0.15,0.15
2019-08-04 03:50:00,0.15,0.0,0.15,0.15
2019-08-04 03:55:00,0.15,0.0,0.15,0.15
2019-08-04 04:00:00,0.15,0.0,0.15,0.15
2019-08-04 04:05:00,0.15,0.0,0.15,0.15
2019-08-04 04:10:00,0.15,0.0,0.15,0.15
2019-08-04 04:15:00,0.15,0.0,0.15,0.15
2019-08-04 04:20:00,0.15,0.0,0.15,0.15
2019-08-04 04:25:00,0.15,0.0,0.15,0.15
2019-08-04 04:30:00,0.15,0.0,0.15,0.15
2019-08-04 04:35:00,0.15,0.0,0.15,0.15
2019-08-04 04:40:00,0.15,0.0,0.15,0.15
2019-08-04 04:45:00,0.15,0.0,0.15,0.15
2019-08-04 04:50:00,0.15,0.0,0.15,0.15
2019-08-04 04:55:00,0.15,0.0,0.15,0.15
2019-08-04 05:00:00,0.15,0.0,0.15,0.15
2019-08-04 05:05:00,0.15,0.0,0.15,0.15
2019-08-04 05:10:00,0.15,0.0,0.15,0.15
2019-08-04 05:15:00,0.15,0.0,0.15,0.15
2019-08-04 05:20:00,0.15,0.0,0.15,0.15
2019-08-04 05:25:00,0.15,0.0,0.15,0.15
2019-08-04 05:30:00,0.15,0.0,0.15,0.15
2019-08-04 05:35:00,0.15,0.0,0.15,0.15
2019-08-04 05:40:00,0.15,0.0,0.15,0.15
2019-08-04 05:45:00,0.15,0.0,0.15,0.15
2019-08-04 05:50:00,0.18,0.0,0.18,0.156
2019-08-04 05:55:00,0.62,0.0,0.62,0.25
2019-08-04 06:00:00,0.69,0.0,0.69,0.358
2019-08-04 06:05:00,0.94,0.0,0.94,0.516
2019-08-04 06:10:00,1.36,0.0,1.36,0.758
2019-08-04 06:15:00,1.78,0.0,1.78,1.0779999999999998
2019-08-04 06:20:00,2.54,0.0,2.54,1.462
2019-08-04 06:25:00,3.33,0.0,3.33,1.9899999999999998
2019-08-04 06:30:00,4.05,0.0,4.05,2.612
