DPTL,2012-06,102.9,116.6,108.20714285714287,3.614252540785087,21
DPTL,2012-07,108.4,124.9,115.25227272727271,4.380896768186451,22
DPTL,2012-08,108.0,123.9,113.30238095238097,3.764952728470711,21
DPTL,2012-09,108.0,111.1,109.64736842105265,1.096392276236843,19
DPTL,2012-10,108.6,129.0,115.39761904761905,5.305527216744721,21
DPTL,2012-11,109.7,122.0,116.6825,3.084181841522803,20
DPTL,2012-12,101.95,119.7,113.0575,4.907037776178425,20
DPTL,2013-01,105.1,119.2,110.07173913043479,3.804985547904607,23
DPTL,2013-02,97.35,115.0,102.8425,4.287935185831837,20
DPTL,2013-03,85.25,99.45,92.44999999999999,4.575053126588922,19
DPTL,2013-04,86.1,93.5,88.905,2.0833235087487654,20
DPTL,2013-05,90.0,112.6,96.92954545454545,6.067627980303283,22
DPTL,2013-06,84.7,99.0,91.905,3.9240788392745274,20
DPTL,2013-07,79.0,91.9,87.31304347826087,3.056558425274185,23
DPTL,2013-08,75.0,90.0,80.295,3.1159141600229625,20
DPTL,2013-09,76.4,83.85,80.28500000000001,1.7290931605598114,20
DPTL,2013-10,75.5,99.8,85.42142857142856,5.959353392537049,21
DPTL,2013-11,92.9,104.2,97.72631578947369,3.242014480957303,19
DPTL,2013-12,105.0,122.9,112.03809523809522,5.381238351018863,21
DPTL,2014-01,100.0,118.0,110.88260869565217,5.126371406215748,23
DPTL,2014-02,96.05,109.0,102.16052631578948,2.6356307988036445,19
DPTL,2014-03,103.0,116.75,110.11499999999998,3.964118671546709,20
DPTL,2014-04,114.9,126.8,121.52500000000002,2.811491649306051,18
DPTL,2014-05,116.0,144.0,123.96666666666667,7.4266805056723255,21
DPTL,2014-06,120.1,148.0,138.1261904761905,6.786413247209812,21
DPTL,2014-07,134.0,157.85,143.22272727272727,6.500709252014036,22
DPTL,2014-08,132.0,145.15,139.42631578947368,4.494545101844533,19
DPTL,2014-09,100.7,186.5,137.91590909090908,25.88048256322954,22
DPTL,2014-10,88.0,108.95,96.14722222222221,5.57313599073644,18
DPTL,2014-11,90.0,94.25,92.47,1.5943650773897442,5
DQE,2011-06,36.75,44.5,39.577777777777776,2.470843872939857,9
DQE,2011-07,37.05,48.9,42.047619047619044,3.529287328572023,21
DQE,2011-08,32.2,49.1,38.397619047619045,5.2581478723614286,21
DQE,2011-09,32.0,40.5,35.75952380952381,2.262333919187167,21
DQE,2011-10,27.0,34.45,32.96052631578947,1.5618346536621974,19
DQE,2011-11,23.5,33.6,28.365,3.898316100709722,20
DQE,2011-12,19.0,25.9,22.685714285714283,1.9646973594642296,21
DQE,2012-01,21.25,26.75,24.14761904761904,1.3125810632563033,21
DQE,2012-02,24.85,29.0,27.317499999999995,1.2326986868783374,20
DQE,2012-03,23.15,25.5,24.490476190476187,0.6803710472269979,21
DQE,2012-04,23.65,27.95,25.936842105263157,1.2577362938212928,19
DQE,2012-05,16.55,24.0,21.538636363636364,1.6075663222770873,22
DQE,2012-06,20.5,24.95,21.66190476190476,1.352026697397721,21
DQE,2012-07,22.0,24.95,23.704545454545453,0.6672454197792966,22
DQE,2012-08,18.0,24.9,21.77142857142857,1.9632607715591068,21
DQE,2012-09,17.5,20.25,18.686842105263157,0.6484687316335558,19
DQE,2012-10,18.5,22.8,20.635714285714286,1.1489280718503283,21
DQE,2012-11,18.8,21.0,19.839999999999996,0.6652265146470583,20
DQE,2012-12,18.65,20.7,19.599999999999998,0.6409286026416758,20
DQE,2013-01,16.75,20.1,18.771739130434785,1.0172183647482107,23
DQE,2013-02,13.25,17.45,15.357499999999998,1.0621818409094994,20
DQE,2013-03,9.0,12.5,10.628947368421054,1.0500417702635672,19
DQE,2013-04,9.7,10.9,10.0675,0.30705519819218563,20
DQE,2013-05,8.1,11.0,9.359090909090908,0.7442855896502635,22
DQE,2013-06,6.0,8.35,7.1850000000000005,0.8294100630156223,20
DQE,2013-07,7.0,8.75,7.956521739130434,0.5242536573388902,23
DQE,2013-08,6.55,12.15,9.432500000000001,2.0608681742360297,20
DQE,2013-09,12.1,17.4,14.25,1.4590912817301915,20
DQE,2013-10,13.0,14.75,13.626190476190475,0.4473865911097044,21
DQE,2013-11,13.0,22.1,16.455263157894734,2.9094622802562533,19
DQE,2013-12,22.05,45.9,31.126190476190477,7.343613195280969,21
DQE,2014-01,34.05,50.55,39.78695652173913,4.129996076140125,23
DQE,2014-02,31.3,39.3,34.913157894736834,2.5192504454733244,19
DQE,2014-03,27.1,35.0,30.939999999999998,1.8467325341347007,20
DQE,2014-04,27.15,30.85,28.958333333333332,0.86979544586475,18
DQE,2014-05,27.0,36.4,32.490476190476194,2.5653274180705985,21
DQE,2014-06,26.35,33.0,29.35238095238095,1.9347142030850575,21
DQE,2014-07,22.45,35.3,29.15909090909091,3.3146728763267506,22
