ORTEL,2015-06,161.05,174.6,169.00909090909093,3.430210196378932,22
ORTEL,2015-07,171.05,200.6,186.29565217391306,10.339508440085954,23
ORTEL,2015-08,186.05,206.95,195.66923076923075,5.482910512885253,13
OSWALMIN,2010-12,54.7,99.5,72.25833333333334,13.86565136871643,12
OSWALMIN,2011-01,102.6,129.6,116.75454545454545,9.061276249664132,11
OSWALMIN,2011-02,88.05,97.5,92.73333333333333,4.725551114244071,3
OSWALMIN,2011-03,45.45,83.65,63.00769230769232,12.325005851145438,13
OSWALMIN,2011-04,35.95,43.2,38.68888888888889,1.8811413584463843,18
OSWALMIN,2011-05,27.55,38.15,30.932499999999997,2.9083941581132664,20
OSWALMIN,2011-06,31.5,71.5,49.95,13.462735163971626,22
OSWALMIN,2011-07,35.8,56.05,44.01904761904761,4.878997750319121,21
OSWALMIN,2011-08,20.0,33.8,26.236111111111107,4.4424359227910735,18
OSWALMIN,2011-09,21.0,40.95,31.59761904761905,6.862533719233668,21
OSWALMIN,2011-10,40.5,51.5,45.19722222222222,3.490974590966144,18
OSWALMIN,2011-11,38.0,52.5,46.48749999999999,4.408933338327783,12
OSWALMIN,2011-12,36.0,51.5,42.483333333333334,5.652492075772125,6
OSWALMIN,2012-01,27.95,40.0,32.06315789473685,2.635908134952055,19
OSWALMIN,2012-02,26.0,29.85,28.18125,1.08025845672845,16
OSWALMIN,2012-03,23.5,31.2,27.634615384615383,2.2978599296759263,13
OSWALMIN,2012-04,24.6,34.25,28.063636363636366,2.750553663273169,11
OSWALMIN,2012-06,24.0,30.0,26.775000000000002,2.127634114004784,14
OSWALMIN,2012-07,24.0,32.05,28.83928571428571,2.5296076445102775,14
OSWALMIN,2012-08,25.0,28.1,26.259999999999998,0.9940936687366149,10
OSWALMIN,2012-09,24.15,28.1,26.258333333333336,1.067459459169153,12
OSWALMIN,2012-10,23.95,26.0,24.957142857142852,0.7541156915158815,7
OSWALMIN,2012-11,21.15,23.0,21.97222222222222,0.7254787691203961,9
OSWALMIN,2012-12,19.8,22.55,20.75769230769231,0.7696985757008371,13
OSWALMIN,2013-01,16.9,22.55,20.03421052631579,1.7510356167120498,19
OSWALMIN,2013-02,15.0,17.3,16.410000000000004,0.7798860315598816,10
OSWALMIN,2013-03,13.0,15.3,14.208333333333334,0.8834119461874321,6
OSWALMIN,2013-04,11.8,12.35,12.050000000000002,0.278388218141501,3
OSWALMIN,2014-07,12.3,15.5,14.47272727272727,1.099400663171447,11
OSWALMIN,2014-08,15.95,17.5,16.525,0.7399324293474374,4
OSWALMIN,2014-09,18.35,22.8,20.425,1.8173469674225664,6
OSWALMIN,2014-10,19.9,22.1,20.994999999999997,0.8661697293256099,10
OSWALMIN,2014-11,18.5,26.5,21.25277777777778,2.2309634045448394,18
OSWALMIN,2014-12,25.0,33.85,29.554761904761897,2.3625148021708116,21
OSWALMIN,2015-01,23.85,31.5,28.677777777777774,2.054995507524944,18
OUDHSUG,2010-08,36.6,39.35,38.01666666666667,0.9407443861113409,9
OUDHSUG,2010-09,36.1,44.95,40.457142857142856,2.0209704175399135,21
OUDHSUG,2010-10,40.5,45.0,42.42857142857142,1.0313306245539573,21
OUDHSUG,2010-11,35.2,45.9,40.93333333333333,2.665770682810758,21
OUDHSUG,2010-12,36.45,42.75,40.095454545454544,1.6859298049916853,22
OUDHSUG,2011-01,34.0,42.0,37.75499999999999,2.2718471501587048,20
OUDHSUG,2011-02,28.5,34.65,31.4775,1.8971914838296589,20
OUDHSUG,2011-03,28.1,33.0,29.98409090909091,1.3268640404420418,22
OUDHSUG,2011-04,30.3,35.5,31.63888888888889,1.298251715323293,18
OUDHSUG,2011-05,26.8,34.8,29.03409090909091,2.1143155125430253,22
OUDHSUG,2011-06,26.2,32.0,28.534090909090903,1.2422508721821164,22
OUDHSUG,2011-07,29.4,32.05,30.271428571428572,0.6562338433385305,21
OUDHSUG,2011-08,21.0,29.1,25.185714285714283,2.1952302189715134,21
OUDHSUG,2011-09,20.6,24.2,23.000000000000004,0.9274966307216426,21
OUDHSUG,2011-10,19.05,21.45,20.03421052631579,0.5577864564456114,19
OUDHSUG,2011-11,18.05,21.55,19.994999999999997,1.0897730328641353,20
OUDHSUG,2011-12,21.2,23.4,22.247619047619043,0.6464279137065854,21
OUDHSUG,2012-01,22.6,26.6,24.304761904761907,1.1107322766878578,21
OUDHSUG,2012-02,24.9,26.7,25.887499999999996,0.4613695288001402,20
OUDHSUG,2012-03,25.55,28.0,26.36904761904762,0.6251952076104288,21
OUDHSUG,2012-04,23.5,27.0,25.400000000000002,0.8706638591072652,19
OUDHSUG,2012-05,19.35,25.9,21.520454545454548,1.7466061710881233,22
OUDHSUG,2012-06,19.6,22.6,20.616666666666667,0.6491019437140304,21
OUDHSUG,2012-07,21.05,31.6,27.470454545454547,2.8707747042562226,22
OUDHSUG,2012-08,25.1,29.75,27.530952380952378,1.3185670432780583,21
OUDHSUG,2012-09,25.25,29.0,27.12631578947369,1.1472634615869186,19
OUDHSUG,2012-10,27.35,30.85,28.750000000000007,0.9542012366372197,21
OUDHSUG,2012-11,26.6,29.0,27.6175,0.7476762246066835,20
OUDHSUG,2012-12,25.45,28.7,26.979999999999997,1.0449628550436876,20
OUDHSUG,2013-01,22.35,27.0,24.86086956521739,1.3514265629107323,23
OUDHSUG,2013-02,22.3,26.8,23.794999999999998,1.0269910059566196,20
OUDHSUG,2013-03,16.65,24.45,21.026315789473685,2.1705329876075123,19
OUDHSUG,2013-04,17.0,26.0,19.815000000000005,1.8696397063549302,20
OUDHSUG,2013-05,17.85,21.8,19.700000000000003,1.2011898862615944,22
OUDHSUG,2013-06,16.0,19.4,17.715000000000003,0.9969822888148645,20
